customer_id,first_name,last_name,phone,email,street,zip_code,city_id,state_id
911,Nikita,Roy,,nikita.roy@aol.com,9703 N. Snake Hill St. ,14534,13,1
912,Inocencia,Key,,inocencia.key@hotmail.com,36 Wild Rose Ave. ,11762,156,1
913,Liliana,Kerr,,liliana.kerr@yahoo.com,3 Cherry Drive ,75115,20,3
914,Hortencia,O'neil,,hortencia.o'neil@hotmail.com,1 Gulf Rd. ,11570,142,1
915,Beryl,Bennett,(916) 422-6956,beryl.bennett@aol.com,9563 Edgemont St. ,95820,132,2
916,Alishia,Elliott,,alishia.elliott@aol.com,8905 Courtland Ave. ,10550,91,1
917,Vernia,Madden,(248) 206-3697,vernia.madden@aol.com,5 Iroquois Street ,12180,133,1
918,Kristel,Bullock,,kristel.bullock@yahoo.com,7292 Armstrong Drive ,11787,60,1
919,Ruthanne,Hoover,,ruthanne.hoover@aol.com,835 Paris Hill Road ,90505,178,2
920,James,Robles,,james.robles@aol.com,9 Chapel Lane ,14120,76,1
921,Evelin,Vargas,,evelin.vargas@msn.com,7049 Pin Oak Ave. ,14580,100,1
922,Elvia,Cardenas,,elvia.cardenas@hotmail.com,8 Paris Hill St. ,11758,99,1
923,Randee,Pitts,,randee.pitts@msn.com,7371B Essex Street ,91387,135,2
924,Lea,Irwin,,lea.irwin@gmail.com,845 Adams Lane ,12553,162,1
925,Bryce,Monroe,,bryce.monroe@aol.com,52 Cooper Lane ,12401,103,1
926,Katina,Mcintosh,(661) 464-1523,katina.mcintosh@yahoo.com,263 Swanson Dr. ,93306,143,2
927,Guillermo,Hart,(212) 652-7198,guillermo.hart@hotmail.com,81 Indian Summer Drive ,10002,93,1
928,Joann,Barber,,joann.barber@gmail.com,8945 Courtland Street ,90403,49,2
929,Thurman,Ellis,,thurman.ellis@gmail.com,20 Augusta Road ,94566,6,2
930,Delana,Wagner,,delana.wagner@aol.com,8499 Mill Pond Road ,12065,107,1
931,Porter,Bass,,porter.bass@hotmail.com,370 North Alderwood Dr. ,76901,159,3
932,Yvonne,Bean,,yvonne.bean@yahoo.com,20 W. Marsh Ave. ,12590,83,1
933,Lurline,Rivers,,lurline.rivers@msn.com,69 Pine Street ,11414,53,1
934,Ocie,Slater,,ocie.slater@msn.com,7799 W. Bohemia Dr. ,14075,145,1
935,Genevie,Miles,,genevie.miles@aol.com,45 West Sulphur Springs Ave. ,10950,3,1
936,Sherilyn,Wilcox,,sherilyn.wilcox@gmail.com,905 North Buckingham Lane ,10562,5,1
937,Aida,Koch,,aida.koch@gmail.com,9778 3rd Drive ,11552,138,1
938,Emory,O'connor,(507) 606-2192,emory.o'connor@gmail.com,34 Foxrun Street ,14606,51,1
939,Maximina,Hutchinson,(361) 164-3098,maximina.hutchinson@hotmail.com,53 Stillwater Avenue ,78418,79,3
940,Marina,Hinton,,marina.hinton@yahoo.com,7440 North Oxford St. ,91316,92,2
941,Danyell,Dickerson,,danyell.dickerson@msn.com,8306 Fieldstone Dr. ,11722,78,1
942,Davis,Long,(717) 653-1755,davis.long@msn.com,929 Elmwood Dr. ,14086,118,1
943,Lynn,Mcmahon,,lynn.mcmahon@msn.com,9 Surrey St. ,10583,165,1
944,Tonja,Henderson,,tonja.henderson@aol.com,82 Alton St. ,10583,165,1
945,Krissy,Ochoa,,krissy.ochoa@msn.com,80 Queen Ave. ,11050,193,1
946,Angella,Bridges,,angella.bridges@yahoo.com,8708 Sycamore St. ,14534,13,1
947,Angele,Castro,,angele.castro@yahoo.com,15 Acacia Drive ,90274,120,2
948,Siobhan,Lang,,siobhan.lang@gmail.com,3 Monroe Lane ,11756,68,1
949,Venessa,Frost,,venessa.frost@msn.com,621 West School Rd. ,10583,165,1
950,Verna,Solis,(507) 115-1633,verna.solis@yahoo.com,7 Lincoln Lane ,14606,51,1
951,Steve,Bender,,steve.bender@gmail.com,908 N. Pennington Dr. ,10583,165,1
952,Aileen,Marquez,,aileen.marquez@msn.com,8899 Newbridge Street ,90505,178,2
953,Kattie,Stevenson,,kattie.stevenson@aol.com,52 Carson Street ,78023,39,3
954,Hassan,Nash,,hassan.nash@yahoo.com,8105 University Lane ,11801,38,1
955,Delfina,Gilliam,,delfina.gilliam@hotmail.com,9463 Bayberry Rd. ,11704,166,1
956,Venus,Hewitt,,venus.hewitt@msn.com,9835 Old Cemetery Lane ,11735,10,1
957,Stephen,Vega,(657) 288-3778,stephen.vega@msn.com,5 Briarwood St. ,92806,48,2
958,Ciera,Koch,,ciera.koch@gmail.com,881 Lawrence Drive ,76039,50,3
959,Christel,Barber,(916) 679-3547,christel.barber@hotmail.com,320 Briarwood Lane ,95820,132,2
960,Arline,Lawson,(516) 792-3395,arline.lawson@gmail.com,48 Whitemarsh Lane ,11550,185,1
961,Iva,Wilcox,,iva.wilcox@aol.com,452 South Mayflower Drive ,12401,103,1
962,Maple,Griffin,,maple.griffin@gmail.com,20 Glendale Drive ,76522,116,3
963,Anisha,Lang,,anisha.lang@aol.com,265 Peachtree St. ,13440,15,1
964,Brent,Calderon,(361) 981-8725,brent.calderon@aol.com,3 Thomas St. ,78418,79,3
965,Margit,Osborn,,margit.osborn@yahoo.com,909 Gulf Drive ,11803,95,1
966,Novella,Patel,,novella.patel@gmail.com,500 Livingston Street ,11542,157,1
967,Laurette,Hebert,,laurette.hebert@msn.com,18 South Constitution Court ,14424,174,1
968,Jonna,Brown,,jonna.brown@aol.com,1 Spring Drive ,10541,176,1
969,Jennell,Solis,(507) 421-7354,jennell.solis@hotmail.com,194 2nd Rd. ,14606,51,1
970,Ruth,Horton,,ruth.horton@gmail.com,488 Mulberry Ave. ,11423,131,1
971,Samual,Warner,(631) 151-4988,samual.warner@gmail.com,8735 Thatcher Dr. ,11717,187,1
972,Damian,Mills,(562) 924-3079,damian.mills@yahoo.com,7747 Elm Dr. ,11561,63,1
973,Margaretta,Clayton,,margaretta.clayton@yahoo.com,524 San Pablo Ave. ,93555,9,2
974,Marcell,Barrett,,marcell.barrett@gmail.com,266 Elm Drive ,11102,33,1
975,Annis,Sanchez,(424) 352-6275,annis.sanchez@aol.com,4 Edgewater Road ,90008,71,2
976,Ayanna,Cherry,,ayanna.cherry@yahoo.com,8829 Galvin Rd. ,11787,60,1
977,Barton,Cox,,barton.cox@yahoo.com,8220 Creekside Street ,11701,186,1
978,Diana,Reyes,,diana.reyes@msn.com,7415 Annadale St. ,10451,114,1
979,Ingeborg,Ellison,,ingeborg.ellison@yahoo.com,360 Trusel St. ,14850,167,1
980,Carter,Booth,,carter.booth@msn.com,82 Beech Drive ,10573,43,1
981,Christel,Cardenas,(562) 342-8083,christel.cardenas@aol.com,428 S. Swanson Drive ,11561,63,1
982,Orval,Hunter,,orval.hunter@aol.com,35 Wagon Drive ,76901,159,3
983,Marguerite,Berger,,marguerite.berger@aol.com,875 Arch Lane ,92831,62,2
984,Ivette,Warren,,ivette.warren@gmail.com,8408 Thomas Street ,11010,181,1
985,Milagros,Weber,,milagros.weber@hotmail.com,7591 Glendale Ave. ,78552,147,3
986,Marcel,Lindsay,,marcel.lindsay@hotmail.com,249 Peninsula St. ,10562,5,1
987,Louis,Powell,,louis.powell@aol.com,368 Sugar Rd. ,10301,149,1
988,Vanda,Holmes,,vanda.holmes@aol.com,9835 Wild Rose Drive ,11791,32,1
989,Loreen,Byers,,loreen.byers@yahoo.com,83 S. Rockledge Circle ,11420,101,1
990,Casimira,Chapman,,casimira.chapman@yahoo.com,67 Snake Hill St. ,10950,3,1
991,Brigida,Larson,,brigida.larson@hotmail.com,8789 Sycamore Lane ,91387,135,2
992,Chere,Alston,,chere.alston@gmail.com,16 Lower River Street ,11772,106,1
993,Giovanna,Jefferson,,giovanna.jefferson@gmail.com,9394 Riverside St. ,93555,9,2
994,Demarcus,Reese,,demarcus.reese@gmail.com,8087 Armstrong Dr. ,10598,56,1
995,Amina,Salazar,,amina.salazar@aol.com,944 Wellington Street ,14424,174,1
996,Serafina,Clemons,,serafina.clemons@gmail.com,851 Brown Ave. ,11967,179,1
997,Trinidad,Mcclain,,trinidad.mcclain@msn.com,98 Tunnel Drive ,11510,112,1
998,Heather,Chaney,,heather.chaney@yahoo.com,4 Morris Dr. ,14701,152,1
999,Latoya,Johns,,latoya.johns@hotmail.com,7914 W. Woodsman St. ,12020,194,1
1000,Shiloh,Reeves,,shiloh.reeves@msn.com,818 Kirkland Lane ,11704,166,1
1001,Lee,Roman,(631) 913-6967,lee.roman@gmail.com,4 Canal Ave. ,11717,187,1
1002,Cami,Williamson,,cami.williamson@hotmail.com,9511A Windsor Drive ,11758,99,1
1003,Sharell,Ross,,sharell.ross@msn.com,7830 Devonshire Ave. ,92083,64,2
1004,Jerald,Blackwell,,jerald.blackwell@hotmail.com,8364 South Wakehurst Ave. ,11369,37,1
1005,Ruthanne,Franco,,ruthanne.franco@yahoo.com,61 Applegate St. ,11102,33,1
1006,Marjory,Leonard,,marjory.leonard@msn.com,800 Greystone Lane ,92307,7,2
1007,Jimmy,Russell,,jimmy.russell@hotmail.com,33 Iroquois Ave. ,11414,53,1
1008,Berneice,Pollard,,berneice.pollard@hotmail.com,607 Bohemia Street ,75126,28,3
1009,Deangelo,Cooley,,deangelo.cooley@aol.com,3 NE. Edgewood Rd. ,11422,134,1
1010,Katia,Henry,,katia.henry@msn.com,69 E. Columbia Ave. ,11714,102,1
1011,Sebrina,Gross,,sebrina.gross@yahoo.com,993 Glendale Drive ,75043,59,3
1012,Josephine,Dale,,josephine.dale@aol.com,8214 West Drive ,13027,177,1
1013,Alma,Peck,,alma.peck@aol.com,298 South Bay Meadows Drive ,11368,87,1
1014,Ling,Newman,,ling.newman@msn.com,832 Spring Road ,11419,97,1
1015,Nichelle,Rosario,,nichelle.rosario@hotmail.com,709 Dunbar Ave. ,11530,110,1
1016,Shenna,Benton,(212) 578-2912,shenna.benton@msn.com,57 Shadow Brook Road ,10002,93,1
1017,Philip,Bryan,(510) 533-4262,philip.bryan@hotmail.com,914 Devonshire Court ,94603,153,2
1018,Carita,Salinas,,carita.salinas@yahoo.com,90 Griffin Street ,11378,127,1
1019,Janie,Herrera,,janie.herrera@gmail.com,652 Westport Street ,11373,158,1
1020,Lorraine,Marks,,lorraine.marks@msn.com,160 North Pearl Street ,94070,172,2
1021,Nicolas,Carlson,,nicolas.carlson@yahoo.com,7899 Spruce Street ,11412,58,1
1022,Hye,Mercer,,hye.mercer@gmail.com,9681 Redwood St. ,10541,176,1
1023,Adena,Blake,,adena.blake@hotmail.com,684 Westport Drive ,12020,194,1
1024,Coleman,Boyd,(915) 607-6336,coleman.boyd@yahoo.com,9740 Bay Meadows Drive ,79930,36,3
1025,Daphine,Willis,,daphine.willis@msn.com,152 Shady St. ,11735,10,1
1026,Jenine,Dawson,,jenine.dawson@msn.com,17 Park Street ,13760,66,1
1027,Shanita,Wiley,,shanita.wiley@yahoo.com,121 Bridge Lane ,11412,58,1
1028,Shanna,Bonner,,shanna.bonner@msn.com,386 Lafayette Road ,14424,174,1
1029,Ping,Quinn,,ping.quinn@gmail.com,9051 Hanover Dr. ,75088,173,3
1030,Saran,Moses,,saran.moses@yahoo.com,94 Hall Dr. ,11201,57,1
1031,Tonja,Bean,,tonja.bean@aol.com,9 Middle River St. ,14450,26,1
1032,Vernon,Knowles,,vernon.knowles@yahoo.com,5 Olive Lane ,11746,75,1
1033,Jeannette,Skinner,,jeannette.skinner@yahoo.com,8886 High Point Drive ,11375,46,1
1034,Rico,Salas,,rico.salas@msn.com,8041 Walt Whitman St. ,11720,1,1
1035,Tangela,Hurley,,tangela.hurley@msn.com,49 North Cross St. ,95008,34,2
1036,Randee,Lester,,randee.lester@gmail.com,81 Bear Hill Street ,11720,1,1
1037,Ashanti,Hammond,,ashanti.hammond@msn.com,9202 W. Lyme Ave. ,10954,12,1
1038,Garry,Juarez,,garry.juarez@hotmail.com,670 Nut Swamp Drive ,11375,46,1
1039,Bee,Baker,,bee.baker@aol.com,307 E. Magnolia St. ,13090,191,1
1040,Shantae,Hammond,,shantae.hammond@hotmail.com,526 Harvard Drive ,77904,22,3
1041,Bettye,Espinoza,,bettye.espinoza@yahoo.com,76 Rockwell Street ,13126,65,1
1042,Larissa,Hays,,larissa.hays@aol.com,66 2nd Drive ,11003,45,1
1043,Diane,Jones,,diane.jones@gmail.com,859 Prince St. ,11365,119,1
1044,Zenia,Bruce,,zenia.bruce@aol.com,349 James Road ,11422,134,1
1045,Pasquale,Hogan,,pasquale.hogan@aol.com,403 Bank St. ,92083,64,2
1046,Dane,Mcdaniel,,dane.mcdaniel@hotmail.com,891 Court Ave. ,14424,174,1
1047,Jamaal,Baker,,jamaal.baker@hotmail.com,186 Big Rock Cove Ave. ,11373,158,1
1048,Ji,Burt,,ji.burt@hotmail.com,40 S. Roberts Street ,92307,7,2
1049,Marcelino,Mcbride,,marcelino.mcbride@hotmail.com,29 Oxford Ave. ,12065,107,1
1050,Rozella,Fitzgerald,,rozella.fitzgerald@yahoo.com,7795 Myers Ave. ,11967,179,1
1051,Tonisha,Fowler,,tonisha.fowler@msn.com,9270 Valley View Lane ,11746,75,1
1052,Zora,Ford,(916) 192-3196,zora.ford@gmail.com,7416 La Sierra Dr. ,95820,132,2
1053,Parthenia,Figueroa,,parthenia.figueroa@msn.com,550 Theatre Dr. ,10541,176,1
1054,Arielle,Levine,,arielle.levine@yahoo.com,7100 High Ridge St. ,75043,59,3
1055,Hildegarde,Christensen,,hildegarde.christensen@hotmail.com,488 East Mill Pond Ave. ,11378,127,1
1056,Rebbecca,Espinoza,,rebbecca.espinoza@hotmail.com,8266 Valley Farms Road ,10550,91,1
1057,Conchita,Boone,,conchita.boone@gmail.com,814 Birchpond Lane ,10550,91,1
1058,Aisha,Woods,,aisha.woods@gmail.com,9292 Bear Hill Ave. ,14580,100,1
1059,Season,Harvey,,season.harvey@yahoo.com,388 Arnold Court ,11731,11,1
1060,Tommie,Cooley,(717) 634-4113,tommie.cooley@yahoo.com,92 Hickory St. ,14086,118,1
1061,Alanna,Barry,,alanna.barry@yahoo.com,33 Laurel Avenue ,76039,50,3
1062,Jerri,Guthrie,,jerri.guthrie@msn.com,95 Sugar Dr. ,10512,160,1
1063,Tammy,Austin,,tammy.austin@yahoo.com,182 Stillwater Ave. ,77566,105,3
1064,Patsy,Russo,,patsy.russo@gmail.com,8438 Fairway Avenue ,75088,173,3
1065,Desiree,Branch,,desiree.branch@msn.com,67 Bayport Drive ,94580,72,2
1066,Raeann,Duncan,(657) 256-2008,raeann.duncan@aol.com,126 Edgewood St. ,92806,48,2
1067,Lillia,Gillespie,,lillia.gillespie@hotmail.com,382 Cardinal Dr. ,11374,18,1
1068,Doris,Kaufman,,doris.kaufman@gmail.com,69 Fairground Dr. ,91010,111,2
1069,Rodolfo,Buck,,rodolfo.buck@gmail.com,8359 Brewery Street ,11967,179,1
1070,Olimpia,Mays,,olimpia.mays@aol.com,42 Nichols Lane ,11364,47,1
1071,Shemeka,Lyons,,shemeka.lyons@msn.com,97 South Jockey Hollow St. ,91768,124,2
1072,Maryalice,Henry,,maryalice.henry@msn.com,85 Prince Street ,75080,123,3
1073,Leeanne,Cross,,leeanne.cross@yahoo.com,424 Newcastle Road ,11361,24,1
1074,Lanelle,Guerra,,lanelle.guerra@yahoo.com,989 Wrangler St. ,11001,74,1
1075,Dann,Huff,,dann.huff@gmail.com,475 S. Rockville St. ,11746,75,1
1076,Sherise,Mercer,,sherise.mercer@gmail.com,9401 Catherine Dr. ,92083,64,2
1077,Heather,Perry,,heather.perry@gmail.com,982 Durham Street ,11104,154,1
1078,Theresia,Barron,,theresia.barron@aol.com,951 Wild Rose Street ,11375,46,1
1079,Cindi,Ellis,,cindi.ellis@yahoo.com,6 Cypress Lane ,11001,74,1
1080,Mirella,Duffy,,mirella.duffy@yahoo.com,43 University Ave. ,75604,184,3
1081,Carson,Macias,,carson.macias@gmail.com,7 Pennington St. ,10801,80,1
1082,Divina,Madden,(562) 264-3998,divina.madden@gmail.com,7314 Armstrong St. ,11561,63,1
1083,Cher,Alston,,cher.alston@msn.com,38 Wild Horse Road ,11793,169,1
1084,Regine,Odom,,regine.odom@msn.com,684 N. Mayfield Ave. ,11010,181,1
1085,Adam,Thornton,,adam.thornton@hotmail.com,755 East Henry Lane ,11722,78,1
1086,Cori,Schwartz,,cori.schwartz@msn.com,43 Lancaster Lane ,11432,137,1
1087,Willow,Gardner,,willow.gardner@gmail.com,57 S. Lakewood Dr. ,94566,6,2
1088,Jane,Henderson,,jane.henderson@hotmail.com,46 Carson Drive ,92307,7,2
1089,Chere,Mcfadden,,chere.mcfadden@yahoo.com,695 San Pablo Drive ,14127,19,1
1090,Ira,Erickson,,ira.erickson@aol.com,6 Lake Forest St. ,11776,89,1
1091,Risa,Gallagher,,risa.gallagher@yahoo.com,8281 Edgefield Drive ,95677,117,2
1092,Lavinia,Cotton,,lavinia.cotton@yahoo.com,7485 Bridle Street ,11731,11,1
1093,Alejandrina,Hodges,,alejandrina.hodges@msn.com,7598 Shadow Brook St. ,11729,86,1
1094,Keitha,Black,,keitha.black@yahoo.com,7670 Hilldale Ave. ,11757,8,1
1095,Corene,Swanson,,corene.swanson@aol.com,597 Lakeshore Lane ,11374,18,1
1096,Tonda,Webb,,tonda.webb@yahoo.com,53 SW. Edgemont Rd. ,13027,177,1
1097,Collen,Dennis,,collen.dennis@gmail.com,284 E. Mill Street ,94806,25,2
1098,Treasa,Dickerson,,treasa.dickerson@hotmail.com,70 W. Creekside Road ,11570,142,1
1099,Jewell,Reyes,,jewell.reyes@hotmail.com,8711 Glen Creek Drive ,11372,30,1
1100,Penny,Acevedo,,penny.acevedo@yahoo.com,318 Mulberry Drive ,12020,194,1
1101,Louise,Flowers,,louise.flowers@yahoo.com,28 N. Gregory Court ,14043,44,1
1102,Henrietta,Wagner,(682) 143-2224,henrietta.wagner@hotmail.com,54 Brickyard St. ,76110,21,3
1103,Ardelia,Cooley,,ardelia.cooley@aol.com,59 Henry Smith St. ,91387,135,2
1104,Khalilah,Robertson,,khalilah.robertson@aol.com,22 Longbranch Rd. ,10977,151,1
1105,Armando,Black,,armando.black@gmail.com,8611 N. Poor House St. ,75080,123,3
1106,Jerri,Henry,,jerri.henry@msn.com,141 N. Purple Finch Avenue ,10977,151,1
1107,Lynda,Newman,,lynda.newman@msn.com,44 SW. Thomas Ave. ,12866,140,1
1108,Bao,Wade,,bao.wade@gmail.com,7587 Church St. ,75115,20,3
1109,Gussie,Harding,,gussie.harding@gmail.com,41 Edgefield Avenue ,11729,86,1
1110,Shirely,Cantrell,,shirely.cantrell@aol.com,6 Kent Street ,11552,138,1
1111,Caroline,Jenkins,,caroline.jenkins@msn.com,86 River Lane ,75080,123,3
1112,Hollis,Rasmussen,,hollis.rasmussen@yahoo.com,8949 S. Gates Road ,11758,99,1
1113,Kendra,Harrington,,kendra.harrington@yahoo.com,768 Cooper Street ,14701,152,1
1114,Douglass,Blankenship,(229) 891-2087,douglass.blankenship@hotmail.com,409 W. Rock Maple Lane ,12203,82,1
1115,Lina,Meadows,,lina.meadows@aol.com,7020 Ashley Rd. ,11542,157,1
1116,Patria,Harper,,patria.harper@msn.com,90 Arlington St. ,11102,33,1
1117,Jeffrey,Hill,,jeffrey.hill@gmail.com,2 Shub Farm St. ,11422,134,1
1118,Ja,Dillard,,ja.dillard@yahoo.com,25 Orchard St. ,91387,135,2
1119,Tora,Dunlap,,tora.dunlap@hotmail.com,9903 North Halifax Ave. ,10952,41,1
1120,Karole,Alvarez,,karole.alvarez@gmail.com,69 Woodland St. ,11731,11,1
1121,Shasta,Combs,,shasta.combs@yahoo.com,726 James Dr. ,10598,56,1
1122,Cicely,Deleon,,cicely.deleon@yahoo.com,751 Newbridge Ave. ,11762,156,1
1123,Raphael,O'neil,,raphael.o'neil@aol.com,762 East Lantern Dr. ,14450,26,1
1124,Hubert,Reilly,,hubert.reilly@hotmail.com,9004 N. Lake Rd. ,11701,186,1
1125,Caleb,England,,caleb.england@gmail.com,649 Marvon St. ,94566,6,2
1126,Elmira,Levy,,elmira.levy@gmail.com,6 Columbia Dr. ,10977,151,1
1127,Waldo,Hart,,waldo.hart@yahoo.com,9782 Pineknoll Lane ,12804,163,1
1128,Bea,Kane,,bea.kane@aol.com,398 Green Lake Ave. ,10541,176,1
1129,Gilberto,Sanders,,gilberto.sanders@hotmail.com,186 Roehampton Ave. ,11377,54,1
1130,Benny,Bender,,benny.bender@aol.com,520 W. Hamilton St. ,11003,45,1
1131,Desmond,Rose,,desmond.rose@hotmail.com,9956 Lexington Rd. ,10550,91,1
1132,Parthenia,Holman,,parthenia.holman@gmail.com,17 Orange Court ,14850,167,1
1133,Dung,King,,dung.king@aol.com,523 Prairie St. ,11795,77,1
1134,Sherril,Alvarado,,sherril.alvarado@hotmail.com,9434 Cypress Court ,75115,20,3
1135,Alisia,Albert,,alisia.albert@gmail.com,9490 Coffee St. ,75043,59,3
1136,Kallie,Best,(507) 997-4112,kallie.best@aol.com,9842 Fairview St. ,14606,51,1
1137,Dottie,Roberts,,dottie.roberts@aol.com,8252 Theatre St. ,11050,193,1
1138,Hubert,Stone,,hubert.stone@hotmail.com,203 Penn St. ,93555,9,2
1139,Gabriella,Jones,,gabriella.jones@hotmail.com,9100 Gates Ave. ,10550,91,1
1140,Penney,Hall,,penney.hall@msn.com,8306 Jockey Hollow Street ,13090,191,1
1141,Mallie,Osborn,,mallie.osborn@gmail.com,9022 Bridgeton St. ,12550,188,1
1142,Britteny,Schroeder,,britteny.schroeder@aol.com,855 Bohemia Dr. ,14534,13,1
1143,Sommer,Hopkins,,sommer.hopkins@gmail.com,827 Laurel Ave. ,14150,90,1
1144,Jewel,Sparks,,jewel.sparks@aol.com,12 Vine Road ,11364,47,1
1145,Deandrea,Vega,(914) 818-7312,deandrea.vega@gmail.com,613 Mill Pond St. ,10701,141,1
1146,Charlsie,Carson,,charlsie.carson@hotmail.com,3 South Grant Avenue ,11412,58,1
1147,Kandace,Ayers,,kandace.ayers@gmail.com,9005 Lookout Lane ,90403,49,2
1148,Lenore,Valdez,,lenore.valdez@msn.com,829 Birchpond Street ,10977,151,1
1149,Drucilla,Gilliam,,drucilla.gilliam@hotmail.com,8257 E. Westminster Ave. ,95050,23,2
1150,Keturah,Reid,(361) 394-2024,keturah.reid@yahoo.com,747 SE. Beech Ave. ,78418,79,3
1151,Herminia,Reyes,,herminia.reyes@gmail.com,782 Stonybrook Street ,11720,1,1
1152,Tuyet,Rosa,,tuyet.rosa@aol.com,9038 Golden Star Street ,91733,52,2
1153,Ara,Vazquez,,ara.vazquez@msn.com,343 2nd Court ,94070,172,2
1154,Barry,Albert,,barry.albert@gmail.com,13 Grand St. ,13021,17,1
1155,Verdell,Joyner,,verdell.joyner@aol.com,9191 Sierra St. ,11691,96,1
1156,Han,Wade,,han.wade@hotmail.com,587 Sulphur Springs St. ,11414,53,1
1157,Anton,Barton,(716) 472-3707,anton.barton@msn.com,7284 East Indian Spring Rd. ,14215,150,1
1158,Vito,Pickett,,vito.pickett@hotmail.com,93 High Point Street ,14424,174,1
1159,Charlene,Norris,,charlene.norris@msn.com,972 South Sierra Drive ,11791,32,1
1160,Efren,Whitfield,,efren.whitfield@gmail.com,139 Union Rd. ,76039,50,3
1161,Santa,Larson,,santa.larson@gmail.com,5 Bellevue Dr. ,11580,155,1
1162,Carmelina,Sellers,,carmelina.sellers@hotmail.com,12 Race St. ,14850,167,1
1163,Carmela,Hays,,carmela.hays@aol.com,149 Pennington Ave. ,90260,29,2
1164,Patrina,Tanner,,patrina.tanner@gmail.com,7136 Selby Road ,10583,165,1
1165,Rikki,Morrow,(682) 936-1482,rikki.morrow@hotmail.com,7096 Plumb Branch Road ,76110,21,3
1166,Junita,Reese,,junita.reese@gmail.com,8773 North Walt Whitman Court ,11706,113,1
1167,Ryan,Carter,,ryan.carter@yahoo.com,8684 Studebaker Road ,10954,12,1
1168,Almeta,Benjamin,,almeta.benjamin@aol.com,8456 Oakwood St. ,11104,154,1
1169,Beatris,Joyner,,beatris.joyner@gmail.com,7463 Gonzales Rd. ,10977,151,1
1170,Mechelle,Chan,,mechelle.chan@gmail.com,458 Overlook Street ,11418,55,1
1171,Earlean,Pena,,earlean.pena@yahoo.com,7698 Fulton St. ,13440,15,1
1172,Katherin,Clark,,katherin.clark@yahoo.com,996 Iroquois Street ,14534,13,1
1173,Chanel,May,,chanel.may@msn.com,806 Saxton Court ,11530,110,1
1174,Aaron,Knapp,(914) 402-4335,aaron.knapp@yahoo.com,807 Grandrose Ave. ,10701,141,1
1175,Sindy,Anderson,,sindy.anderson@gmail.com,543 Halifax Ave. ,91768,124,2
1176,Sheree,Blanchard,,sheree.blanchard@gmail.com,41 Glenwood Ave. ,12804,163,1
1177,Charlesetta,Soto,,charlesetta.soto@yahoo.com,25 South Colonial Drive ,12601,81,1
1178,Wendie,Nash,(805) 389-2549,wendie.nash@hotmail.com,9 South Road ,93035,73,2
1179,Vernetta,Banks,,vernetta.banks@aol.com,7633 Albany St. ,11201,57,1
1180,Myrtle,Gardner,,myrtle.gardner@aol.com,303 Creekside Street ,11735,10,1
1181,Agustina,Lawrence,,agustina.lawrence@yahoo.com,9347 Delaware Ave. ,11201,57,1
1182,Trinidad,Chapman,,trinidad.chapman@aol.com,7371 Glen Eagles Street ,11779,144,1
1183,Kim,Clark,,kim.clark@msn.com,19 Liberty St. ,11566,190,1
1184,Annabelle,Hebert,,annabelle.hebert@aol.com,9745 Nicolls Lane ,10977,151,1
1185,Corine,Stuart,,corine.stuart@msn.com,5 Penn Street ,12065,107,1
1186,Kiesha,Bond,,kiesha.bond@aol.com,29 Marvon St. ,94070,172,2
1187,Kenyetta,Mason,,kenyetta.mason@msn.com,98 Poplar Ave. ,11354,35,1
1188,Marcene,Curtis,(914) 361-6045,marcene.curtis@msn.com,7699 Illinois Lane ,10701,141,1
1189,Sheila,Goodman,,sheila.goodman@msn.com,9586 Chestnut St. ,11553,121,1
1190,Romeo,Steele,,romeo.steele@msn.com,162 Crescent Lane ,11776,89,1
1191,Tam,Fisher,(507) 351-9375,tam.fisher@aol.com,8000 Woodsman Lane ,14606,51,1
1192,Gena,Owens,,gena.owens@gmail.com,43 Buckingham St. ,75115,20,3
1193,Phebe,Soto,,phebe.soto@hotmail.com,9239 Leatherwood Rd. ,11420,101,1
1194,Leticia,Snyder,,leticia.snyder@yahoo.com,173 Lyme Dr. ,14534,13,1
1195,Chantell,Bridges,(716) 941-6072,chantell.bridges@yahoo.com,8478 N. Wrangler Dr. ,14215,150,1
1196,Ileana,Holt,,ileana.holt@msn.com,817 Adams St. ,11772,106,1
1197,Nakisha,Clay,,nakisha.clay@gmail.com,8996 Beechwood Ave. ,11050,193,1
1198,Cheryll,Snyder,,cheryll.snyder@yahoo.com,77 E. Liberty St. ,11201,57,1
1199,Consuela,Collier,,consuela.collier@msn.com,338 S. Holly Avenue ,14120,76,1
1200,Aubrey,Durham,,aubrey.durham@aol.com,14 Foster Ave. ,11050,193,1
1201,Nita,Guy,,nita.guy@hotmail.com,75 Academy Street ,10573,43,1
1202,Carmina,Emerson,,carmina.emerson@hotmail.com,7137 Monroe Road ,92220,115,2
1203,Georgeann,Rojas,,georgeann.rojas@msn.com,691 Devon Ave. ,75115,20,3
1204,Leslie,Higgins,,leslie.higgins@hotmail.com,805 Logan Ave. ,12866,140,1
1205,Emmaline,Huber,,emmaline.huber@gmail.com,7975 Harrison Rd. ,10550,91,1
1206,Mercy,Brown,,mercy.brown@msn.com,8207 Central Street ,11423,131,1
1207,Jenell,Crosby,(631) 544-4772,jenell.crosby@hotmail.com,507 Fulton Street ,11717,187,1
1208,Leila,Barr,,leila.barr@yahoo.com,120 Fremont Rd. ,10512,160,1
